task_id,base_graph_id,base_instance_id,size_stratum,stress_level,n_edges,dilution_score,feasible_state_fraction,p_feas_O0,p_feas_O1,p_feas_O2,p_feas_O3,p_opt_O0,p_opt_O1,p_opt_O2,p_opt_O3,p_opt_given_feasible_O0,p_opt_given_feasible_O1,p_opt_given_feasible_O2,p_opt_given_feasible_O3,log_feasibility_gain_O0,log_feasibility_gain_O1,log_feasibility_gain_O2,log_feasibility_gain_O3,expected_route_cost_given_feasible_O0,expected_route_cost_given_feasible_O1,expected_route_cost_given_feasible_O2,expected_route_cost_given_feasible_O3,expected_total_penalty_O0,expected_total_penalty_O1,expected_total_penalty_O2,expected_total_penalty_O3,mean_energy_O0,mean_energy_O1,mean_energy_O2,mean_energy_O3,capacity_gap_mean,capacity_gap_penalty,capacity_gap_cvar,capacity_gap_p_feas_mean,capacity_gap_p_feas_penalty,capacity_gap_p_feas_cvar,capacity_gap_p_opt_mean,capacity_gap_p_opt_penalty,capacity_gap_p_opt_cvar,penalty_gap_closure_fraction,cvar_gap_closure_fraction,O2_base_kappa,tag_OBJECTIVE_LIMITED,tag_CAPACITY_LIMITED,tag_PENALTY_SURROGATE_SUCCESS,tag_CVAR_PARTIAL_ALIGNMENT,mechanistic_tags,pareto_nondominated_O0,pareto_nondominated_O1,pareto_nondominated_O2,pareto_nondominated_O3
task-v2-73f419868dc6,g-553bb3c5ba0f2136,v2-S1-b001-g-553bb3c5ba0f2136,S1,D3,7,1.630088714928206,0.0234375,0.3029750058558684,0.3054185699298715,0.3204012917621744,0.2692989412267525,0.1205637533322878,0.1210233926641621,0.1224874057615091,0.1084846192300934,0.3979330010794439,0.3962542051452564,0.3822937326121279,0.4028408679807927,1.111495517468128,1.1149841542396062,1.1357829732893867,1.060323360874871,11.93989166432394,11.957824876960208,12.338366780253809,11.9298403225234,1.0322925935322826,1.0297546780125684,1.054563607203897,1.089702160508166,1.1065341418751495,1.1042337229523205,1.13541265154049,1.16418401734986,0.024287455821258686,0.020798819049780537,0.07545961241451571,0.017426285906306016,0.014982721832302925,0.05110235053542189,0.0019236524292212953,0.0014640130973470056,0.014002786531415706,0.1436394489876771,-2.106937711790557,0.30764811827476707,False,False,False,False,NONE,True,True,True,True
task-v2-780e1209d403,g-e0c69f84d376b633,v2-S5-b001-g-e0c69f84d376b633,S5,D7,19,4.640388671568018,2.288818359375e-05,0.0228961630102509,0.0194307556818736,0.0402727739529543,0.0352516691242798,0.0033454919614831,0.0028068797208355,0.0059837875683531,0.0057280758808331,0.14611583434243,0.1444555099549728,0.1485814604015922,0.1624909124342109,3.000151379973607,2.9288783626508645,3.245400216024479,3.187568356705441,13.386747503659828,13.378199682708235,13.291612092931109,13.113495589896996,1.2146522159089983,1.2322043621436802,1.327166406745817,1.2803356258982688,1.341746699543756,1.3621579424544403,1.469684658153901,1.4095631630365069,0.24524883605087178,0.31652185337361427,0.05783185931903789,0.017376610942703395,0.020842018271080696,0.0050211048286744955,0.0026382956068699997,0.0031769078475175996,0.00025571168751999974,-0.29061510941466157,0.7641910956631742,0.28567612216689037,True,False,False,False,OBJECTIVE_LIMITED,False,False,True,True
task-v2-7d4ec5aed494,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D2,19,5.418539921951662,3.814697265625e-06,0.0036786023719629,0.0038265473458517,0.0206018207046055,0.0204749783144732,0.0030224699555759,0.0031521937238091,0.0158318995195644,0.0158838246549013,0.8216354065914182,0.823769690770018,0.768470891314245,0.7757675935448202,2.9842227684957328,3.0013470131738944,3.732445525185958,3.7297633724129535,7.853833494537308,7.819684947679712,8.704465738972079,8.587718503282877,1.2229171812883832,1.2085627596120525,1.5422805765652028,1.5242252331053,1.2671359702299667,1.2520889490992622,1.625849417280901,1.605117949080319,0.7482227566902253,0.7310985120120637,0.0026821527730045425,0.016923218332642598,0.016775273358753798,0.0001268423901323,0.012809429563988499,0.012679705795755298,-5.1925135336902684e-05,0.022886559550675797,0.9964153017947902,1.042148760780945,True,False,False,False,OBJECTIVE_LIMITED,False,True,True,True
task-v2-8792ce3c54d5,g-a712031e7959d564,v2-S3-b001-g-a712031e7959d564,S3,D1,13,3.9133899436317554,0.0001220703125,0.0104371312689123,0.0111602739245005,0.0266544733704847,0.0274199170435803,0.0104371312689123,0.0111602739245005,0.0266544733704847,0.0274199170435803,1.0,1.0,1.0,1.0,1.9319710893013409,1.9610647979500773,2.339160049943053,2.351456080169503,10.0,10.0,10.0,9.999999999999998,1.5374652416249994,1.5328384941463349,1.6910682611207617,1.649244761366969,1.5907207783496833,1.5859409293274127,1.7595040368013106,1.7139673830275586,0.40718896064171206,0.37809525199297567,-0.012296030226449872,0.0162173421015724,0.0154941994459842,-0.0007654436730956012,0.0162173421015724,0.0154941994459842,-0.0007654436730956012,0.07145014099322824,1.0301973565468765,0.13945155544105142,True,False,False,False,OBJECTIVE_LIMITED,False,False,False,True
task-v2-89b7591232ff,g-e0c69f84d376b633,v2-S5-b001-g-e0c69f84d376b633,S5,D5,19,4.941418667231999,1.1444091796875e-05,0.003799750597295,0.0028725750877097,0.0285003304643355,0.0554155068873643,0.000178994734674,0.0001196219237169,0.0050333392489826,0.0114009936267616,0.0471069692841205,0.041642749123848,0.1766063469081949,0.2057365215468464,2.5211737591716687,2.399690056986334,3.396268562959995,3.6850499773261807,11.725235650369545,11.729522187288492,11.522738626964182,11.32311703747823,1.219847728967449,1.232472401797789,1.501545358899632,1.5412764103409309,1.268773334974891,1.2807783780363071,1.5982153643204655,1.6394642278526488,0.8750948037883264,0.9965785059736612,-0.28878141436618554,0.024700579867040502,0.025627755376625802,-0.026915176423028802,0.0048543445143086,0.0049137173252656995,-0.006367654377779001,-0.13882347565021086,1.3300001475452,0.28567612216689037,True,False,False,False,OBJECTIVE_LIMITED,False,False,False,True
task-v2-8c0a098a6f8b,g-a712031e7959d564,v2-S3-b001-g-a712031e7959d564,S3,D7,13,3.0682919036174985,0.0008544921875,0.119771716779445,0.1225903398951461,0.1241424951365562,0.105444460863438,0.022014777224918,0.0210124892844989,0.0194372884305477,0.019478648159071,0.1838061423587787,0.1714041196269735,0.1565724002016135,0.1847289843351567,2.146646178291801,2.1567481527923578,2.162212373627309,2.09131567423044,9.167834860411531,9.244251762375542,9.356995235914283,9.158739806237302,1.102277930178793,1.0998089157842856,1.1110849037078965,1.1536282610909527,1.157452449258194,1.1576435760239825,1.166860870029118,1.2073436315494763,0.01556619533550796,0.005464220834951128,0.07089669939686871,0.0043707783571112074,0.0015521552414100998,0.018698034273118197,-0.0025774887943703015,-0.0015752008539512002,-4.135972852330194e-05,0.6489687610120937,-3.554529727321785,0.13945155544105142,False,False,False,False,NONE,True,True,True,True
task-v2-8f4071cbe937,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D2,13,3.612359947967774,0.000244140625,0.0126409893610916,0.0103370856317259,0.0434811514678092,0.043377403443875,0.0060470783117035,0.004928335733542,0.0220845059886393,0.0219822577249357,0.4783706511387563,0.4767625914228967,0.5079098699810046,0.5067674867486729,1.7141410137850115,1.62675806192265,2.2506609845203496,2.249623499708943,17.043258697722486,17.046474817154206,16.98418026003799,16.986465026502657,1.4021985755478092,1.413118886364582,1.5712931795785536,1.5740404545457611,1.4624365623603524,1.4732440933755997,1.659569587250286,1.6625542080451234,0.5365199707353381,0.6239029225976995,0.0010374848114067525,0.030840162106717597,0.0331440658360833,0.00010374802393419563,0.0160374276769358,0.0171561702550973,0.00010224826370359985,-0.16286989604990287,0.9980662699097952,-0.10168452836737932,True,True,False,False,OBJECTIVE_LIMITED;CAPACITY_LIMITED,False,False,True,False
task-v2-9f1427c2fbd8,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D5,16,4.038328680240055,9.1552734375e-05,0.0235648475672959,0.0236101158566857,0.0375132113393359,0.0332112800028367,0.010729908438462,0.0108455154506947,0.0174301331260096,0.0146301505873855,0.4553353637370176,0.4593588407836479,0.4646398562986417,0.440517516522576,2.4105933150466647,2.4114267984410125,2.6125129240030365,2.5596142943947844,13.724718960755094,13.682489941610095,13.764997354483915,14.017478357540874,1.2687990403939375,1.2722675527837723,1.4245713009625398,1.2874037707991757,1.3759420547713153,1.3805437318769038,1.552028950191607,1.4021424507924998,0.20191960895637173,0.201086125562024,0.05289862960825209,0.013948363772039996,0.013903095482650198,0.0043019313364991985,0.0067002246875476,0.006584617675314899,0.0027999825386240997,0.004127798179957023,0.7380213349180873,0.07030518097922192,True,False,False,False,OBJECTIVE_LIMITED,False,False,True,False
task-v2-a0f813383468,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D3,10,2.533178701920149,0.0029296875,0.0951604807438198,0.088573433796346,0.1201681925277981,0.1593461474040166,0.0345663411759442,0.0309153963234644,0.0446633501546604,0.0615223339546936,0.3632426077060261,0.3490368951320907,0.3716736452063104,0.3860923841397048,1.5116353293150206,1.4804821835619075,1.6129682308373134,1.7355202696897196,15.240760318738332,15.429730129306758,15.144237050429032,14.906720712221452,1.3586860204989777,1.3672225344488014,1.4630452447267317,1.5041656524541924,1.4380253530476428,1.4450989790581703,1.5570588408380546,1.6119417241486629,0.1013329015222928,0.13248604727540592,-0.12255203885240618,0.0250077117839783,0.03159475873145211,-0.03917795487621849,0.010097008978716203,0.013747953831196001,-0.0168589838000332,-0.30743366947071543,2.209400273863127,0.1130294833144868,True,False,False,False,OBJECTIVE_LIMITED,False,False,False,True
task-v2-a2561503b5d0,g-bd62d2d752385cc7,v2-S4-b001-g-bd62d2d752385cc7,S4,D2,16,4.515449934959718,3.0517578125e-05,0.0071666276919944,0.009528070959758,0.0138728007512051,0.013679744846555,0.0031691737500466,0.0043467599650695,0.0075183545725095,0.0072855784164137,0.4422126956011439,0.4562056667533426,0.5419492939705352,0.5325814551466944,2.3707647783141144,2.494454917829547,2.657614083704384,2.6515279319953806,16.346723826393134,16.262765999479942,15.74830423617679,15.804511269119832,1.3468229674437708,1.349640477169595,1.44767474348674,1.4309778794003856,1.4253032090366613,1.4281250674412214,1.5388722268783233,1.519720930277755,0.28684930539026965,0.1631591658748368,0.006086151709003396,0.006706173059210699,0.004344729791447099,0.0001930559046500989,0.004349180822462901,0.00317159460744,0.0002327761560958,0.43120250665117554,0.9787827559814971,0.5641472514923005,True,False,False,False,OBJECTIVE_LIMITED,False,False,True,False
task-v2-ac528a9510be,g-a712031e7959d564,v2-S3-b001-g-a712031e7959d564,S3,D4,13,3.311329952303793,0.00048828125,0.0491003927918695,0.0424280734374484,0.064462511000071,0.0658747604732703,0.0103199779424937,0.008774605207194,0.0156283624661341,0.0166019661233708,0.2101811687380762,0.2068113043155354,0.2424411060580141,0.2520231725185148,2.002414918696805,1.9389832641910525,2.120637170827849,2.130049001392312,10.635288851178377,10.638950286215277,10.611943886720706,10.599180152150016,1.3120050608246168,1.3484711246770416,1.3942420564985494,1.4196547843127805,1.3541339161068209,1.3930674070221851,1.4464889055737746,1.473382802004413,0.11822225213104387,0.1816539066367966,-0.009411830564463042,0.015362118208201499,0.0220344375626226,-0.0014122494731993035,0.0053083845236403995,0.0068537572589401005,-0.0009736036572366991,-0.5365458140269709,1.079611328618833,0.13945155544105142,True,False,False,False,OBJECTIVE_LIMITED,False,False,False,True
task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D7,16,3.8622374211843744,0.0001373291015625,0.0369350763450069,0.0379684032959162,0.0441224790571505,0.0470417104516686,0.0140212407547061,0.0146968697064841,0.0161241277928153,0.0184687747204583,0.3796185670156772,0.387081584441158,0.36544020502407,0.3926042344789613,2.4296764222314025,2.441659755107069,2.506897326824564,2.5347205256260987,13.683239962678494,13.676095909463996,13.681288668382248,13.783641146756814,1.1785202617044668,1.1871802219331216,1.2990502383055456,1.202887430024908,1.2851597321490258,1.2976240106898822,1.4270363741505263,1.317966142523417,0.07722090459316133,0.06523757171749489,-0.027823198801534943,0.0071874027121435966,0.0061540757612343,-0.0029192313945181,0.002102887038109201,0.0014272580863312016,-0.0023446469276429995,0.15518249803988546,1.3603065639818852,0.07030518097922192,False,False,False,False,NONE,False,False,False,True
task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D4,19,5.11750992628768,7.62939453125e-06,0.0061209624207289,0.0063832460061517,0.0366889474943896,0.0348919090283009,0.0032313917894731,0.0034929942163642,0.0156654967970124,0.014937720596068,0.5279221742204877,0.5472128464104282,0.4269813626953457,0.42811416778463,2.904329639470882,2.922551508467045,3.682045179500834,3.660234657781532,10.339267607605269,10.154244999324334,11.63975935356454,11.619945533222634,1.2151822075197958,1.1991464622892982,1.5151160095987282,1.5206962280381418,1.2598381495746207,1.2438743853875536,1.6011078658984017,1.6055101055306844,0.777715540029952,0.7594936710337894,0.02181052171930231,0.030567985073660698,0.0303057014882379,0.0017970384660886962,0.012434105007539302,0.012172502580648201,0.0007277762009444012,0.02342999214784991,0.9719556565393276,1.042148760780945,True,False,False,False,OBJECTIVE_LIMITED,False,True,True,True
task-v2-c5ed7c8b71f4,g-a712031e7959d564,v2-S3-b001-g-a712031e7959d564,S3,D6,13,3.135238693248112,0.000732421875,0.0972704600792247,0.1131431130802285,0.1310050931394008,0.1111990687945153,0.0159978737606142,0.0204307180397599,0.0148627093298752,0.0190818758454536,0.1644679561254699,0.1805741196573997,0.1134513855431565,0.1716010399395972,2.123219663296474,2.1888668172279404,2.25252687347899,2.181339843631769,9.193284049908693,9.056086753626897,9.60140335785326,9.111603922118263,1.134097178252035,1.1264072104204306,1.1509226260833736,1.1512482657606748,1.1904499174265195,1.1888891338684475,1.2085024535865287,1.210936918724282,0.12930721018251612,0.06366005625104965,0.07118702984722125,0.033734633060176114,0.01786198005917232,0.019806024344885514,-0.0011351644307389993,-0.005568008709884701,-0.004219166515578401,0.5076836306251293,0.4494736237311028,0.13945155544105142,True,False,True,False,OBJECTIVE_LIMITED;PENALTY_SURROGATE_SUCCESS,False,True,True,False
task-v2-c95d7e1ff6e7,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D6,19,4.816479930623699,1.52587890625e-05,0.0072268221624363,0.0044231546520932,0.0157549008775865,0.0171463713559,0.0024934327305612,0.0015531405603482,0.0056821218411914,0.0065296808381141,0.3450247805351636,0.3511386515986239,0.360657416085366,0.3808199824079543,2.675427298359163,2.462212055020782,3.013895605766049,3.050652156060824,11.993938148318971,11.83189394992355,12.00201622773478,11.828681720566946,1.287948192562463,1.3236499960595984,1.358702440601224,1.349541097135068,1.3833785706946669,1.4218526583691502,1.4558185873359597,1.4453215252229987,0.33846830740688594,0.5516835507452669,-0.03675655029477509,0.0085280787151502,0.011331746225493298,-0.0013914704783135022,0.0031886891106301996,0.0041289812808432,-0.0008475589969227006,-0.6299415297458458,1.1085967267552428,1.042148760780945,True,False,False,False,OBJECTIVE_LIMITED,False,False,False,True
task-v2-ce7fc44fc7b5,g-548c8c6335dd2a2e,v2-S1-b000-g-548c8c6335dd2a2e,S1,D3,7,1.630088714928206,0.0234375,0.2976010907628769,0.2987004009338344,0.3163074767343345,0.2604066546367299,0.1162579880527167,0.1161456449545215,0.1187803891146161,0.102376144165154,0.3906504097639511,0.3888365887404655,0.3755219141227552,0.3931395083123736,1.1037232335743266,1.1053245204691773,1.1301981726235273,1.0457407932693794,11.28247118105827,11.30718677925575,11.491860704890492,11.194934361472653,1.184031369591574,1.184030182800668,1.1756096270321104,1.2690573900543258,1.2599712440211557,1.2602670467268866,1.2534538735486866,1.344857319470108,0.02647493904920073,0.02487365215435,0.08445737935414788,0.01870638597145763,0.017607075800500138,0.05590082209760461,0.002522401061899396,0.0026347441600945987,0.01640424494946209,0.06048311921983711,-2.1900877730896084,0.23758971999383838,False,False,False,False,NONE,True,True,True,True
task-v2-cf1a83d8dbf9,g-bd62d2d752385cc7,v2-S4-b001-g-bd62d2d752385cc7,S4,D6,16,4.038328680240055,9.1552734375e-05,0.0286275905805867,0.0191374233526153,0.0395579556575055,0.0440961046370338,0.0088061475463566,0.0057529107645062,0.0130337361028558,0.0141194932953908,0.3076105032858891,0.3006105189035319,0.3294845723500599,0.3201981991745513,2.4951134777346144,2.3202121445549744,2.6355625195452306,2.682728906683829,17.767784552224573,17.796138216306595,17.655368167182182,17.71444411460981,1.209033632720341,1.238419603123969,1.409624516847177,1.3976465187391716,1.3128000102672872,1.3464335911662555,1.5438360572154746,1.532437327000494,0.14044904181061613,0.3153503749902562,-0.04716638713859833,0.010930365076918799,0.0204205323048902,-0.0045381489795282975,0.004227588556499198,0.0072808253383495995,-0.0010857571925350015,-1.2453010068625459,1.3358256242303048,0.5641472514923005,True,False,False,False,OBJECTIVE_LIMITED,False,False,True,True
task-v2-d7382a83ef13,g-548c8c6335dd2a2e,v2-S1-b000-g-548c8c6335dd2a2e,S1,D2,7,1.806179973983887,0.015625,0.2052811670564627,0.2093414506181197,0.1903298490342723,0.1525829334476858,0.1182081460887929,0.1192740380811751,0.1108139775452902,0.1005240038359168,0.5758353178900221,0.5697583432664493,0.582220697949149,0.6588155147140503,1.118529082055763,1.1270352032417523,1.0856868771123165,0.9896859340510162,9.938305549539692,10.02338319426971,9.848910228711912,8.776582794003295,1.2947583238401537,1.2946808376587784,1.3380540364607891,1.4241563539548838,1.3511155951615006,1.3517703702425174,1.4004370252916023,1.4901435059296144,-0.032842204943446474,-0.04134832612943584,0.09600094306130025,-0.014951318022190407,-0.019011601583847404,0.037746915586586494,-0.007394168543502708,-0.008460060535884897,0.010289973709373401,,,0.23758971999383838,False,False,False,False,NONE,True,True,True,True
task-v2-e243a3cd3e64,g-bd62d2d752385cc7,v2-S4-b001-g-bd62d2d752385cc7,S4,D7,16,3.9133899436317554,0.0001220703125,0.0134050965495772,0.0247493629411609,0.0286392108527667,0.0437790767569482,0.0032052651707913,0.0062325871760384,0.0077470672786446,0.0101614815445142,0.2391079511391054,0.251828186077185,0.2705056126885642,0.2321081735215326,2.040659889947492,2.306953968125616,2.370350990542343,2.554656542261781,18.31082187912417,18.202181140285266,18.13616926373051,18.37312990945104,1.2104825610988272,1.1922589074934744,1.239586486185118,1.3136123683112697,1.3033653321352274,1.2874877096496755,1.3395160434112707,1.4386146624999487,0.32969110059485107,0.06339702241672684,-0.18430555171943785,0.0152341143031895,0.0038898479116057996,-0.0151398659041815,0.0045418021078533,0.0015144801026062,-0.002414414265869599,0.8077078140649182,1.559024952104868,0.5641472514923005,True,False,True,False,OBJECTIVE_LIMITED;PENALTY_SURROGATE_SUCCESS,False,False,True,True
task-v2-e442db508705,g-548c8c6335dd2a2e,v2-S1-b000-g-548c8c6335dd2a2e,S1,D1,7,2.1072099696478683,0.0078125,0.0997230459935713,0.0998113019968593,0.1325816093153602,0.1005090369008199,0.0997230459935713,0.0998113019968593,0.1325816093153602,0.1005090369008199,1.0,1.0,1.0,1.0,1.1060055050030368,1.10638969046392,1.2296932559581228,1.109415081152813,4.0,4.0,4.0,4.0,1.4987041698755,1.5006538596756531,1.643002637658503,1.5670230098059783,1.564602864759968,1.567346717073283,1.7184276176903412,1.6368082375047612,0.123687750955086,0.12330356549420274,0.12027817480530989,0.032858563321788894,0.032770307318500905,0.0320725724145403,0.032858563321788894,0.032770307318500905,0.0320725724145403,0.003106091410965701,0.027565996822225387,0.23758971999383838,True,False,False,False,OBJECTIVE_LIMITED,False,False,True,False
task-v2-e449b07a1126,g-e0c69f84d376b633,v2-S5-b001-g-e0c69f84d376b633,S5,D2,19,5.418539921951662,3.814697265625e-06,0.0041238800927455,0.0046023521906781,0.0113024773973758,0.0092153414780195,0.0025883879299907,0.0028602904213787,0.0060192265270303,0.0052445735387714,0.6276583876781596,0.6214844720428297,0.5325581565354766,0.5691133151474377,3.033845951061683,3.0815197715332205,3.471713569159454,3.383051354753837,12.48936644928736,12.51406211182868,12.869767373858094,12.72354673941025,1.3142778364786134,1.3080607517307423,1.6256892979172808,1.655005719997324,1.3636954367451128,1.3582403523430149,1.7187497485750882,1.7330660875206922,0.43786761809777097,0.3901937976262335,0.08866221440561706,0.0071785973046303,0.006700125206697701,0.0020871359193563015,0.0034308385970396003,0.0031589361056516005,0.0007746529882589007,0.10887724622945838,0.7975136531201086,0.28567612216689037,True,False,False,False,OBJECTIVE_LIMITED,True,True,True,True
task-v2-eb1005d46905,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D4,13,3.311329952303793,0.00048828125,0.0553571983251965,0.0494166859740635,0.0980049196543551,0.0767570638525745,0.0195361860111679,0.0179816420442512,0.043314916613689,0.0263649579070876,0.3529113936800493,0.3638779430431449,0.441966758061254,0.3434857534119107,2.05450405429626,2.005203569301934,2.3025778292729453,2.1964483058475097,13.6229142600779,13.516546373692192,12.78513097575993,13.682179553847114,1.278736783815974,1.3028122612410666,1.4668877747298823,1.3337028269972553,1.3588743799262764,1.3844999600620902,1.5644841898843214,1.4232000658931678,0.24807377497668526,0.2973742599710114,0.10612952342543558,0.042647721329158596,0.048588233680291595,0.021247855801780596,0.023778730602521097,0.0253332745694378,0.016949958706601397,-0.19873315911349182,0.5721856393913062,-0.10168452836737932,True,True,False,True,OBJECTIVE_LIMITED;CAPACITY_LIMITED;CVAR_PARTIAL_ALIGNMENT,False,False,True,False
task-v2-ef23e17da545,g-a712031e7959d564,v2-S3-b001-g-a712031e7959d564,S3,D3,13,3.436268688912093,0.0003662109375,0.0362670575729008,0.0379650117141486,0.048195493185137,0.0493774238832213,0.0172982567524842,0.0179174954354183,0.0202652011795699,0.0201367596140585,0.4769688502496471,0.4719475808495785,0.420479174302121,0.4078130860306206,1.9957810106438985,2.0156522271281183,2.1192751176833693,2.1297971171065075,11.313183054591574,11.323771679783114,11.459030156604832,11.488307081667452,1.3345735703121195,1.3299672525823405,1.436477636565447,1.4547138675091982,1.375649146711641,1.3715538513051926,1.4877972952243472,1.5072978195760975,0.12349410703947084,0.10362289055525098,-0.01052199942313825,0.0119284356122362,0.0102304814709884,-0.0011819306980842964,0.0029669444270856993,0.0023477057441516,0.00012844156551140157,0.16090821627519986,1.0852024414393737,0.13945155544105142,True,False,False,False,OBJECTIVE_LIMITED,True,True,True,True
task-v2-f0ef0f25a74e,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D6,13,3.135238693248112,0.000732421875,0.0904942450762064,0.0813916858985003,0.1150791463789439,0.1008587213938307,0.0331811498310773,0.0312680338370907,0.0404985515709968,0.0374840394057315,0.3666658559683554,0.3841674182309427,0.351919116932265,0.3716489648858899,2.091859654650914,2.045818737537612,2.1962353250179367,2.1389521514681764,12.88221775796696,12.70131404478614,12.97423465863872,12.78649587376025,1.1932454167642617,1.2198529860907272,1.2966688362954966,1.242254995825058,1.2773972585547844,1.305453020508038,1.3972968932731589,1.3372306073585,0.10437567036702289,0.15041658748032471,0.05728317354976031,0.024584901302737494,0.033687460480443604,0.014220424985113195,0.007317401739919502,0.009230517733906096,0.0030145121652652984,-0.4411077500283848,0.4511827004479894,-0.10168452836737932,True,True,False,False,OBJECTIVE_LIMITED;CAPACITY_LIMITED,False,True,True,True
task-v2-f1a738d52e35,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D2,10,2.709269960975831,0.001953125,0.0709677404945372,0.0594895413612713,0.1101467984530276,0.1108198594209653,0.0399428483901102,0.0325428662081207,0.0612329739037705,0.0626014451214791,0.5628310569248695,0.5470350832004686,0.5559215044265091,0.5648937424083753,1.5603309391457416,1.483710581690393,1.7512418393632936,1.753887555881671,15.120365203051833,15.34150883519344,15.217098938028872,15.091487606282744,1.3793393026644722,1.399440479644964,1.4871550210255262,1.4960129797503423,1.4584474215765026,1.4765143174655506,1.5856800232715134,1.5962294426639398,0.19091090021755197,0.26753125767290054,-0.0026457165183773057,0.0391790579584904,0.05065725709175631,-0.0006730609679376914,0.021290125513660302,0.0286901076956498,-0.0013684712177085973,-0.40134092588760545,1.0138583837557855,0.1130294833144868,True,False,False,False,OBJECTIVE_LIMITED,False,False,False,True
task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,v2-S2-b001-g-6aa6775bed3bc2cc,S2,D4,10,2.4082399653118496,0.00390625,0.0134820647217175,0.025104805448016,0.1507419829356908,0.0830858464542516,0.0074390003505226,0.0141882893515249,0.0863517676088458,0.0488478726924662,0.5517701111862732,0.5651622905783645,0.5728448434016222,0.587920503636713,0.5379963729846222,0.8079968254304811,1.5864741892127543,1.327767014001644,17.482298888137265,17.348377094216353,17.271551565983778,17.12079496363287,1.340532409634689,1.3206964950116444,1.1322912628690456,1.2422325317360938,1.44717618641502,1.4261984024594927,1.2397898966779208,1.3471130244172893,1.048477816228132,0.7784773637822732,0.2587071752111103,0.1372599182139733,0.1256371774876748,0.0676561364814392,0.0789127672583232,0.0721634782573209,0.0375038949163796,0.2575166095713666,0.7532545074326877,0.10518404367317832,True,False,False,True,OBJECTIVE_LIMITED;CVAR_PARTIAL_ALIGNMENT,False,False,True,True
task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D7,19,4.719569917615643,1.9073486328125e-05,0.010598155718931,0.0095846045313482,0.0170084480343111,0.0210535853442318,0.0030791276069221,0.0027267006654623,0.0048052490524181,0.0063930526775634,0.2905342862081173,0.2844875504820451,0.2825213119224366,0.3036562453869643,2.744800213939043,2.7011441158525265,2.950234605073924,3.0428959827576123,12.4052088519293,12.481233732369349,12.759092685077722,12.64963923968497,1.2038881167609337,1.2114229922811486,1.296528651703818,1.248458697149312,1.316762858803158,1.3280031993619998,1.4289375706798757,1.3656898813470977,0.20543439113488082,0.24909048922139743,-0.09266137768368843,0.006410292315380102,0.007423843502962902,-0.0040451373099206975,0.0017261214454960005,0.0020785483869558002,-0.0015878036251452997,-0.21250627923273852,1.451050951945287,1.042148760780945,True,False,False,False,OBJECTIVE_LIMITED,False,False,False,True
task-v2-f6d986d24578,g-bd62d2d752385cc7,v2-S4-b001-g-bd62d2d752385cc7,S4,D3,16,4.339358675904037,4.57763671875e-05,0.0128372229452574,0.0130280425988799,0.0328038848499267,0.0186770647517475,0.0044668259003902,0.0044237482018298,0.0134034112280124,0.0073327816675103,0.3479588941812722,0.3395558594665787,0.4085921923373168,0.3926088903677558,2.447829759606214,2.454237845848167,2.855283954645579,2.6106673003525387,17.680462452795307,17.68051566192226,17.35785224719675,17.456636376858814,1.347764418512598,1.34152729933317,1.5216476042673088,1.4255964213728685,1.4268846120948124,1.420798153851886,1.6362084690359573,1.5155259647609822,0.4074541950393651,0.401046108797412,0.24461665429304036,0.019966661904669294,0.019775842251046796,0.014126820098179196,0.0089365853276222,0.0089796630261826,0.0060706295605021,0.015727132816325536,0.39964624914609753,0.5641472514923005,True,False,False,True,OBJECTIVE_LIMITED;CVAR_PARTIAL_ALIGNMENT,False,False,True,False
