task_id,graph_id,optimizer,seed,O0_mean_energy,O3_mean_energy,O0_P_feas,O3_P_feas,O0_G_feas,O3_G_feas,delta_mean_energy_O3_minus_O0,delta_P_feas_O3_minus_O0,delta_G_feas_O3_minus_O0,O0_lower_energy_but_lower_feasibility_than_O3,O0_pass_improves_energy_but_reduces_feasibility_vs_embedded_p2
task-v2-7133b996bac7,g-a87f1b9ac089cc45,COBYLA,3301,1.4613437186978193,2.0325153988852414,0.0024472515008993004,0.01152833989788363,2.6311272664284346,3.3042154354901783,0.571171680187422,0.00908108839698433,0.6730881690617436,True,True
task-v2-7133b996bac7,g-a87f1b9ac089cc45,Nelder-Mead,2207,1.3753476442910617,1.7903247384076684,0.0008982456841219282,0.012633677341981914,2.1958438020857383,3.3439784439246325,0.41497709411660666,0.011735431657859986,1.1481346418388942,True,True
task-v2-7133b996bac7,g-a87f1b9ac089cc45,SLSQP,1103,1.173897798703493,1.548481465696326,0.0005112378980144574,0.013396823912001955,1.9510717034463447,3.3694505119334663,0.37458366699283285,0.012885586013987498,1.4183788084871216,True,True
task-v2-73f419868dc6,g-553bb3c5ba0f2136,COBYLA,3301,1.3251717992922463,1.3314406878680798,0.18392359352271587,0.2429721309927786,0.8947261585735082,1.0156451776205269,0.00626888857583352,0.05904853747006272,0.12091901904701863,True,False
task-v2-73f419868dc6,g-553bb3c5ba0f2136,Nelder-Mead,2207,1.169795145702615,1.2830369633883003,0.2796391222842919,0.23646206990642477,1.076686645247975,1.0038502018563995,0.11324181768568531,-0.04317705237786712,-0.07283644339157558,False,False
task-v2-73f419868dc6,g-553bb3c5ba0f2136,SLSQP,1103,1.315870140744797,1.337650918730155,0.15385895471456185,0.1360480752660705,0.81721149253442,0.7637811169261021,0.021780777985358046,-0.017810879448491357,-0.05343037560831798,False,False
task-v2-73f419868dc6,g-553bb3c5ba0f2136,SLSQP,2207,1.1613089313618277,1.610630906209915,0.2808330265093781,0.0910479878124123,1.0785368952640022,0.589359067128092,0.4493219748480872,-0.18978503869696578,-0.48917782813591015,False,False
task-v2-73f419868dc6,g-553bb3c5ba0f2136,SLSQP,3301,1.1028730912673577,1.4384247451747345,0.31756686317639393,0.19194133395103838,1.1319238941667578,0.9132572236597994,0.33555165390737685,-0.12562552922535555,-0.21866667050695832,False,False
task-v2-780e1209d403,g-e0c69f84d376b633,COBYLA,1103,1.281812634839387,1.477290123181187,0.0020726492360069516,0.015185353435923137,1.9569144822214204,2.8218135760531102,0.1954774883418,0.013112704199916185,0.8648990938316898,True,True
task-v2-780e1209d403,g-e0c69f84d376b633,COBYLA,2207,1.1645295030177358,1.4847358526946253,0.0018040101713239676,0.019988604154589428,1.8966276534088742,2.9411711390665607,0.32020634967688943,0.01818459398326546,1.0445434856576865,True,True
task-v2-780e1209d403,g-e0c69f84d376b633,COBYLA,3301,1.3826299160133737,1.4343405014936739,0.011952682485662364,0.032894878018070776,2.717854054507792,3.1575169518383257,0.051710585480300164,0.020942195532408413,0.43966289733053365,True,False
task-v2-780e1209d403,g-e0c69f84d376b633,Nelder-Mead,1103,1.2391750867506164,1.4225009767983332,0.0055670429696277,0.0311357410319921,2.3860132450215668,3.133647877976017,0.18332589004771682,0.025568698062364403,0.7476346329544503,True,False
task-v2-780e1209d403,g-e0c69f84d376b633,Nelder-Mead,2207,1.2297018025992017,1.4250738618934893,0.006008235836750229,0.06941305441183059,2.4191356429324835,3.481829826833617,0.19537205929428758,0.06340481857508036,1.0626941839011335,True,True
task-v2-7d4ec5aed494,g-a87f1b9ac089cc45,COBYLA,1103,1.367416319958207,1.6542601037323956,0.0007364056681958907,0.007610447485943641,2.2856570446091733,3.29995011551099,0.2868437837741886,0.00687404181774775,1.0142930709018168,True,True
task-v2-7d4ec5aed494,g-a87f1b9ac089cc45,COBYLA,2207,1.3451439482385226,1.6253465843036805,0.0007084899803398153,0.004939025905645705,2.268873634666547,3.112181226033735,0.28020263606515794,0.00423053592530589,0.8433075913671879,True,True
task-v2-7d4ec5aed494,g-a87f1b9ac089cc45,COBYLA,3301,1.4687721802168676,2.0175628469111286,0.0020913831571948436,0.0073506551522378675,2.7389735280889616,3.2848659707394656,0.548790666694261,0.005259271995043024,0.5458924426505041,True,False
task-v2-7d4ec5aed494,g-a87f1b9ac089cc45,SLSQP,1103,1.1777163366780796,1.4578900261640126,0.0005129252513783698,0.010654897795520972,2.1285940019188385,3.446089210159165,0.280173689485933,0.010141972544142602,1.3174952082403264,True,True
task-v2-8792ce3c54d5,g-a712031e7959d564,COBYLA,1103,1.3360128356233758,1.8125012728022578,6.753732806682666e-05,0.015071150579248944,-0.25706618142489357,2.091536352624845,0.476488437178882,0.015003613251182117,2.3486025340497383,True,True
task-v2-8792ce3c54d5,g-a712031e7959d564,COBYLA,3301,1.4291305822329932,2.0237909159997285,0.0001978877714582066,0.02999114614870615,0.20980890129287547,2.3903830068086562,0.5946603337667353,0.029793258377247944,2.1805741055157806,True,True
task-v2-8792ce3c54d5,g-a712031e7959d564,Nelder-Mead,2207,1.4381560302925014,1.8496971175690393,0.0004952475441691245,0.031591581104912274,0.6082122742705237,2.412961305781134,0.41154108727653793,0.03109633356074315,1.8047490315106103,True,True
task-v2-8792ce3c54d5,g-a712031e7959d564,SLSQP,1103,1.2199864335537323,2.092274836613963,0.000667525008836075,0.03174581555866416,0.7378574848234937,2.41507643232919,0.8722884030602309,0.031078290549828084,1.677218947505696,True,True
task-v2-8792ce3c54d5,g-a712031e7959d564,SLSQP,3301,1.3540685296965855,1.9868913343119372,0.0012686418100970453,0.0331729990400601,1.016728963790489,2.4341746797780663,0.6328228046153517,0.03190435722996306,1.4174457159875773,True,False
task-v2-89b7591232ff,g-e0c69f84d376b633,COBYLA,1103,1.3942945361815509,1.7777855515792393,0.0021381652350356624,0.018647202490370704,2.27145993119706,3.2120323540938513,0.3834910153976885,0.016509037255335042,0.9405724228967913,True,True
task-v2-89b7591232ff,g-e0c69f84d376b633,COBYLA,2207,1.2824229690531985,1.7495433717633935,0.0005752198141457717,0.018169482492763504,1.7012525046658704,3.200761225044281,0.46712040271019495,0.01759426267861773,1.4995087203784105,True,True
task-v2-89b7591232ff,g-e0c69f84d376b633,COBYLA,3301,1.3667146211809817,1.7474496951019454,0.0014767160405480958,0.015363445656807279,2.1107156595790504,3.127907295812813,0.3807350739209636,0.013886729616259183,1.0171916362337625,True,True
task-v2-89b7591232ff,g-e0c69f84d376b633,SLSQP,3301,1.239234528509395,2.0107081216138707,0.0013281373006959582,0.030581187045463382,2.064661641249192,3.426873006296822,0.7714735931044756,0.029253049744767425,1.3622113650476297,True,False
task-v2-8c0a098a6f8b,g-a712031e7959d564,COBYLA,1103,1.3319466578987553,1.6466589663099567,0.006579492823855113,0.06586932384892867,0.8864843211994924,1.8869751090328037,0.31471230841120135,0.059289831025073556,1.0004907878333114,True,True
task-v2-8c0a098a6f8b,g-a712031e7959d564,COBYLA,3301,1.546679894519812,1.635491201048441,0.041782783165693296,0.09628580219340216,1.689289268731523,2.0518541566439685,0.08881130652862912,0.05450301902770886,0.36256488791244545,True,False
task-v2-8c0a098a6f8b,g-a712031e7959d564,Nelder-Mead,3301,1.3839723467268659,1.6204643484033752,0.004504332167874151,0.09384054881247186,0.7219223132928414,2.0406824426389862,0.2364920016765093,0.08933621664459772,1.3187601293461448,True,True
task-v2-8f4071cbe937,g-8a16a856f5377a40,COBYLA,1103,1.3730976756675284,1.8197524424664056,0.00028382016036751327,0.017688887199683673,0.06540318907300098,1.860060460457029,0.44665476679887717,0.017405067039316158,1.794657271384028,True,True
task-v2-8f4071cbe937,g-8a16a856f5377a40,COBYLA,3301,1.461312670917598,2.04736761290755,0.0010266484076365348,0.026689155431064086,0.623781685852569,2.038694778876605,0.5860549419899519,0.025662507023427553,1.414913093024036,True,True
task-v2-8f4071cbe937,g-8a16a856f5377a40,Nelder-Mead,2207,1.3761003797755431,1.8241128410916811,0.0006406653837868439,0.03849947007113311,0.4189912069424713,2.1978146996381813,0.44801246131613803,0.037858804687346266,1.77882349269571,True,True
task-v2-8f4071cbe937,g-8a16a856f5377a40,SLSQP,3301,1.2971663262301532,2.023393717482461,7.44880726748926e-05,0.0274527805139834,-0.5155533146688274,2.050946285851325,0.7262273912523078,0.02737829244130851,2.566499600520152,True,True
task-v2-9f1427c2fbd8,g-3ff7063ef9ea5cfb,COBYLA,1103,1.4713678782982342,1.6193334088736528,0.002250354606122288,0.01636287910647223,1.390579638950418,2.252188401949617,0.1479655305754186,0.014112524500349943,0.8616087629991991,True,True
task-v2-9f1427c2fbd8,g-3ff7063ef9ea5cfb,COBYLA,3301,1.5503462003338075,1.683681512037332,0.006094605618449667,0.01780350878127608,1.823274287934794,2.2888342833452473,0.13333531170352453,0.011708903162826415,0.46555999541045323,True,False
task-v2-9f1427c2fbd8,g-3ff7063ef9ea5cfb,Nelder-Mead,1103,1.2864529836075107,1.5467562106554027,0.001577899867187229,0.015616177133713627,1.2364081198562635,2.231903406776689,0.260303227047892,0.014038277266526398,0.9954952869204257,True,True
task-v2-9f1427c2fbd8,g-3ff7063ef9ea5cfb,Nelder-Mead,2207,1.3305520526887031,1.4726391065314859,0.0020804020458330278,0.058986066486226785,1.3564759524210839,2.8090781162416416,0.14208705384278275,0.05690566444039376,1.4526021638205577,True,True
task-v2-9f1427c2fbd8,g-3ff7063ef9ea5cfb,Nelder-Mead,3301,1.5460056101632476,1.8309455052615005,0.003982497397151094,0.017449825573026653,1.6384841808705914,2.280119770386221,0.2849398950982529,0.013467328175875558,0.6416355895156296,True,False
task-v2-9f1427c2fbd8,g-3ff7063ef9ea5cfb,SLSQP,2207,1.2388021441012138,1.5418672758358745,0.0039859298326399535,0.04177947473002791,1.6388583294551267,2.6592916557770114,0.30306513173466065,0.037793544897387954,1.0204333263218848,True,True
task-v2-a0f813383468,g-60667963f6db3f1b,Nelder-Mead,1103,1.6132582189772582,1.9494577410210816,0.006325361586493796,0.06520603569052753,0.33426405872934606,1.3474664992743117,0.3361995220438234,0.058880674104033734,1.0132024405449656,True,True
task-v2-a0f813383468,g-60667963f6db3f1b,Nelder-Mead,3301,1.8243490992617994,1.921234953055193,0.0004041392138563534,0.0949527977402027,-0.8602903057535872,1.5106864674674492,0.09688585379339365,0.09454865852634635,2.3709767732210363,True,True
task-v2-a0f813383468,g-60667963f6db3f1b,SLSQP,1103,1.6149491627800443,1.9233354745093822,0.0021952488033363557,0.10548967877447568,-0.12533754899484773,1.5563886717854392,0.30838631172933795,0.10329442997113933,1.6817262207802868,True,True
task-v2-a0f813383468,g-60667963f6db3f1b,SLSQP,3301,1.7313839698125282,1.6346307677655083,0.0256127149363835,0.1326405368405778,0.9416343178503827,1.6558549728648038,-0.09675320204701987,0.1070278219041943,0.7142206550144211,False,False
task-v2-a2561503b5d0,g-bd62d2d752385cc7,COBYLA,1103,1.3944291463627754,1.666918718177706,0.0017515801087237056,0.010464160149121339,1.758879939577212,2.5351543126665392,0.2724895718149307,0.008712580040397632,0.7762743730893273,True,True
task-v2-a2561503b5d0,g-bd62d2d752385cc7,COBYLA,2207,1.3430545443819824,1.6857355298546635,0.0017413254349110002,0.009910968849542616,1.7563298786090937,2.5115660460992246,0.3426809854726811,0.008169643414631616,0.7552361674901309,True,True
task-v2-a2561503b5d0,g-bd62d2d752385cc7,COBYLA,3301,1.4795527341466566,1.87886788052356,0.0017960396411501368,0.012053482098976692,1.7697658528938818,2.5965624621954255,0.39931514637690335,0.010257442457826555,0.8267966093015438,True,True
task-v2-a2561503b5d0,g-bd62d2d752385cc7,SLSQP,2207,1.460060465123879,1.578923255939396,0.002945496520068032,0.02684075899513758,1.9846084489384883,2.944244727482732,0.11886279081551687,0.023895262475069547,0.9596362785442438,True,True
task-v2-ac528a9510be,g-a712031e7959d564,COBYLA,1103,1.3334611407562094,1.7771434070309766,0.0003729218413542309,0.041446139278536874,-0.11705222775180027,1.928814034400766,0.44368226627476726,0.041073217437182646,2.0458662621525665,True,True
task-v2-ac528a9510be,g-a712031e7959d564,COBYLA,3301,1.4598028559646656,1.9296795436220537,0.0014094201629007484,0.05579362841189539,0.4603704324449621,2.0579145579877576,0.4698766876573881,0.05438420824899464,1.5975441255427953,True,True
task-v2-ac528a9510be,g-a712031e7959d564,Nelder-Mead,1103,1.3413417323071504,1.652825262869289,0.0010611802198100793,0.04517097156054877,0.33711909852607586,1.9661893839953057,0.3114835305621386,0.04410979134073869,1.6290702854692298,True,True
task-v2-ac528a9510be,g-a712031e7959d564,Nelder-Mead,3301,1.451041008087969,1.7092962275518455,0.006935120847833322,0.08304410930712014,1.152383985570326,2.230638783719191,0.25825521946387653,0.07610898845928682,1.0782547981488653,True,True
task-v2-ac528a9510be,g-a712031e7959d564,SLSQP,3301,1.3110173760550878,1.8938525106001327,0.002226179402277858,0.0807021158843831,0.6588901124281815,2.2182148737032557,0.5828351345450449,0.07847593648210524,1.5593247612750742,True,True
task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,COBYLA,1103,1.3923781098655184,1.5786243470114734,0.0033968820251779257,0.014997283724864337,1.3933178851271315,2.038250028898368,0.186246237145955,0.011600401699686411,0.6449321437712363,True,True
task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,COBYLA,2207,1.2283019311885082,1.6519194888365285,0.003110431309553796,0.02100502051821476,1.3550580360541427,2.1845605312880014,0.42361755764802034,0.017894589208660962,0.8295024952338588,True,True
task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,COBYLA,3301,1.5318314750721744,1.5948047260174483,0.0074976334640848765,0.03600607858222933,1.7371616264861889,2.418613246170345,0.06297325094527384,0.028508445118144453,0.6814516196841562,True,False
task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,Nelder-Mead,1103,1.3748983067378875,1.6795790036825093,0.0023309936849085114,0.02303822625967758,1.2297785181227538,2.2246864603761853,0.30468069694462185,0.020707232574769068,0.9949079422534315,True,True
task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,Nelder-Mead,3301,1.3765204945490699,1.628585131424498,0.0018254150537415181,0.009378656516601417,1.123599048911267,1.8343780517579902,0.252064636875428,0.0075532414628598984,0.7107790028467231,True,True
task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,SLSQP,1103,1.2372417080506213,1.5031580067383048,0.0013472889015354306,0.0182859035476956,0.99169815342517,2.124353845857527,0.2659162986876835,0.016938614646160168,1.132655692432357,True,True
task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,SLSQP,3301,1.4791758162372597,1.5389270708659326,0.002708588411104731,0.018057948022878398,1.2949804371564297,2.1189058198212374,0.05975125462867292,0.015349359611773666,0.8239253826648076,True,True
task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,COBYLA,1103,1.3630556625073933,1.6662487985464904,0.0013706407645346103,0.013126553659054904,2.2544335704107965,3.2356606445082488,0.30319313603909714,0.011755912894520293,0.9812270740974522,True,True
task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,COBYLA,2207,1.4721627571824896,1.6890430461129986,0.003737108393050864,0.009894161165596221,2.6900456208248142,3.1128889065789362,0.21688028893050904,0.006157052772545357,0.422843285754122,True,True
task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,COBYLA,3301,1.4979976387052214,2.0233853454076125,0.0029742632480640767,0.016038819137411522,2.590889330998827,3.3226823163589754,0.5253877067023911,0.013064555889347445,0.7317929853601486,True,True
task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,Nelder-Mead,1103,1.5143142703227905,1.5686973350980988,0.006282166981655255,0.015823225704677642,2.9156194021654573,3.316804949250762,0.0543830647753083,0.009541058723022387,0.4011855470853045,True,False
task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,Nelder-Mead,3301,1.2485330450154557,1.9266149239687609,0.00038967345117524993,0.024253994664945065,1.7082107441900543,3.5022932039916497,0.6780818789533052,0.023864321213769815,1.7940824598015954,True,True
task-v2-c5ed7c8b71f4,g-a712031e7959d564,COBYLA,1103,1.356326863885076,1.8455849877519062,0.018960421295599814,0.0738944743509099,1.4130866762671161,2.0038506573718875,0.4892581238668301,0.054934053055310086,0.5907639811047714,True,False
task-v2-c5ed7c8b71f4,g-a712031e7959d564,COBYLA,3301,1.5626854034854154,1.681565736079886,0.03388504169628659,0.09147764726246513,1.665246717633365,2.096553679593094,0.1188803325944705,0.05759260556617854,0.43130696195972895,True,False
task-v2-c5ed7c8b71f4,g-a712031e7959d564,Nelder-Mead,3301,1.440486873617608,1.673191364965927,0.010282333638308955,0.0877399999648964,1.1473303848746057,2.0784363231432827,0.23270449134831894,0.07745766632658745,0.931105938268677,True,True
task-v2-c5ed7c8b71f4,g-a712031e7959d564,SLSQP,3301,1.3260361424601559,1.6790473957679106,0.03540089534909868,0.09077796851269317,1.6842529394619115,2.0932191528446396,0.35301125330775474,0.055377073163594484,0.4089662133827281,True,False
task-v2-c95d7e1ff6e7,g-a87f1b9ac089cc45,COBYLA,1103,1.318465089404312,1.2978115889617015,0.006404710947946156,0.013972393447658726,2.6229794649316225,2.96175073702971,-0.020653500442610495,0.00756768249971257,0.33877127209808755,False,False
task-v2-c95d7e1ff6e7,g-a87f1b9ac089cc45,COBYLA,2207,1.1962786184423866,1.5418998433761504,0.0008227790676945809,0.006196635393480523,1.7317631649099061,2.6086358738836095,0.3456212249337638,0.005373856325785942,0.8768727089737034,True,True
task-v2-c95d7e1ff6e7,g-a87f1b9ac089cc45,COBYLA,3301,1.4866345391613343,1.5107771603295177,0.0040517642273360105,0.015272542077698388,2.4241240963973123,3.000391260963156,0.024142621168183442,0.011220777850362377,0.5762671645658437,True,False
task-v2-c95d7e1ff6e7,g-a87f1b9ac089cc45,Nelder-Mead,3301,1.2476061956612046,1.3324569406793116,0.004293717108961009,0.010219995388526627,2.449313358226405,2.8259306304597813,0.08485074501810708,0.005926278279565617,0.37661727223337627,True,False
task-v2-c95d7e1ff6e7,g-a87f1b9ac089cc45,SLSQP,1103,1.3151551213420818,1.3365148198117596,0.006337365314037117,0.016374865015796106,2.618388673143863,3.0306576592486483,0.02135969846967778,0.01003749970175899,0.41226898610478546,True,False
task-v2-c95d7e1ff6e7,g-a87f1b9ac089cc45,SLSQP,2207,1.1936788013769777,1.6122142760256106,0.0011302528348980804,0.011418632183556012,1.8696555356280173,2.8740940143311087,0.41853547464863294,0.010288379348657933,1.0044384787030913,True,True
task-v2-c95d7e1ff6e7,g-a87f1b9ac089cc45,SLSQP,3301,1.323700596689573,1.4413164458825625,0.011561494296834542,0.018543132167626236,2.879493899909692,3.0846630244141386,0.11761584919298951,0.006981637870791695,0.20516912450444647,True,False
task-v2-ce7fc44fc7b5,g-548c8c6335dd2a2e,COBYLA,3301,1.5277552278892617,1.4614403878663391,0.11646174618690994,0.2156146322423918,0.6962720124094176,0.9637669449424403,-0.06631484002292254,0.09915288605548186,0.2674949325330227,False,False
task-v2-ce7fc44fc7b5,g-548c8c6335dd2a2e,Nelder-Mead,2207,1.2830718794377907,1.463810723876148,0.29084321406543523,0.2479356844072513,1.0937476502507772,1.0244277524901204,0.1807388444383573,-0.042907529658183924,-0.06931989776065683,False,False
task-v2-ce7fc44fc7b5,g-548c8c6335dd2a2e,SLSQP,1103,1.4301001226333472,1.3168715769773094,0.29025292144377024,0.279239652348671,1.0928653146067706,1.0760658035694373,-0.1132285456560378,-0.011013269095099254,-0.016799511037333348,False,False
task-v2-ce7fc44fc7b5,g-548c8c6335dd2a2e,SLSQP,2207,1.2562211066329536,1.3614567463238165,0.30009506152326115,0.2840212335863853,1.1073475634991965,1.083439524287506,0.10523563969086291,-0.01607382793687584,-0.0239080392116906,False,False
task-v2-cf1a83d8dbf9,g-bd62d2d752385cc7,COBYLA,1103,1.3863062003951667,1.8141459488365155,0.003486442228117262,0.012539099048397924,1.5807111533898388,2.1365950131968066,0.42783974844134876,0.009052656820280662,0.5558838598069678,True,False
task-v2-cf1a83d8dbf9,g-bd62d2d752385cc7,COBYLA,2207,1.2307022796554463,1.6199341738729973,0.0032342220127628022,0.01693814009656703,1.5480985089237307,2.2671944008661655,0.389231894217551,0.013703918083804226,0.7190958919424348,True,True
task-v2-cf1a83d8dbf9,g-bd62d2d752385cc7,COBYLA,3301,1.4902086776883716,1.7351625375607562,0.00875363541040298,0.015809569275834982,1.9805171344948158,2.237248718187681,0.2449538598723846,0.0070559338654320024,0.2567315836928652,True,False
task-v2-cf1a83d8dbf9,g-bd62d2d752385cc7,Nelder-Mead,1103,1.3498831909142028,1.4733269231641677,0.00402844073529647,0.012149943290085046,1.64346565911176,2.1229029311076695,0.12344373224996485,0.008121502554788575,0.47943727199590946,True,True
task-v2-cf1a83d8dbf9,g-bd62d2d752385cc7,Nelder-Mead,2207,1.2532088928785245,1.3827312432583336,0.0010327911946925892,0.05719299876780336,1.0523412068331197,2.795671548497976,0.12952235037980908,0.05616020757311077,1.7433303416648562,True,True
task-v2-cf1a83d8dbf9,g-bd62d2d752385cc7,Nelder-Mead,3301,1.370663430185832,1.7262077164661767,0.007835143454352758,0.020625258764902593,1.9323756326545511,2.3527280861633195,0.3555442862803446,0.012790115310549835,0.4203524535087684,True,False
task-v2-cf1a83d8dbf9,g-bd62d2d752385cc7,SLSQP,1103,1.3589614472087153,1.4485683317639837,0.005733340821733224,0.020825178541123056,1.796736439666656,2.3569174136846502,0.08960688455526844,0.015091837719389833,0.5601809740179942,True,True
task-v2-cf1a83d8dbf9,g-bd62d2d752385cc7,SLSQP,2207,1.3445330568800493,1.4015796263182843,0.007346108938863143,0.0526862941262083,1.9043860446517704,2.760026332273845,0.05704656943823494,0.04534018518734516,0.8556402876220748,True,True
task-v2-cf1a83d8dbf9,g-bd62d2d752385cc7,SLSQP,3301,1.3506633893844393,1.6934055497381895,0.006501344730906792,0.01442289332335511,1.851331875161433,2.1973810715751085,0.34274216035375016,0.007921548592448317,0.3460491964136756,True,True
task-v2-d7382a83ef13,g-548c8c6335dd2a2e,COBYLA,3301,1.4815478034555338,1.6367332055882575,0.1825729760694786,0.1570148442172138,1.0676164689102505,1.0021206866279961,0.1551854021327237,-0.025558131852264798,-0.06549578228225439,False,False
task-v2-d7382a83ef13,g-548c8c6335dd2a2e,Nelder-Mead,2207,1.4357258449100179,1.8983730169348407,0.22444662773259055,0.108502329791037,1.157293058579524,0.841619037555793,0.46264717202482286,-0.11594429794155356,-0.315674021023731,False,False
task-v2-d7382a83ef13,g-548c8c6335dd2a2e,SLSQP,2207,1.5500409090018232,1.877039146436522,0.1792118552117239,0.10500671307479194,1.0595467096823876,0.8273970383694863,0.3269982374346987,-0.07420514213693195,-0.23214967131290132,False,False
task-v2-d7382a83ef13,g-548c8c6335dd2a2e,SLSQP,3301,1.4532995119754273,1.8316454889357523,0.1817516710425299,0.12983060948296116,1.0656583864789988,0.9195570698561563,0.378345976960325,-0.05192106155956874,-0.14610131662284254,False,False
task-v2-e243a3cd3e64,g-bd62d2d752385cc7,COBYLA,1103,1.353888292760634,1.4437033590438095,0.005261037451385739,0.020770007922677226,1.6344613370221999,2.230826605827632,0.08981506628317559,0.015508970471291487,0.5963652688054322,True,False
task-v2-e243a3cd3e64,g-bd62d2d752385cc7,COBYLA,2207,1.2146434975756462,1.6277712926257872,0.0028136419463776824,0.01893088682185369,1.3626587735441995,2.1905609026994255,0.4131277950501411,0.016117244875476007,0.827902129155226,True,True
task-v2-e243a3cd3e64,g-bd62d2d752385cc7,Nelder-Mead,1103,1.3559162444758501,1.437828730009723,0.0052058275324908376,0.01981635314112179,1.629879719597009,2.210413676706607,0.08191248553387287,0.014610525608630952,0.5805339571095982,True,False
task-v2-e243a3cd3e64,g-bd62d2d752385cc7,Nelder-Mead,2207,1.277768190363178,1.44782938791443,0.0037045497574011966,0.04982839085432396,1.4821253759853448,2.610866806031155,0.17006119755125204,0.04612384109692276,1.12874143004581,True,True
task-v2-e243a3cd3e64,g-bd62d2d752385cc7,Nelder-Mead,3301,1.362525165753972,1.5268430718840336,0.0032990587878435275,0.026087318678367957,1.4317799981915182,2.3298193871232664,0.16431790613006148,0.02278825989052443,0.8980393889317482,True,False
task-v2-e243a3cd3e64,g-bd62d2d752385cc7,SLSQP,1103,1.2628872499251045,1.4631826580083382,0.003765799261310908,0.02487784554988673,1.4892471095438076,2.309202710876042,0.20029540808323376,0.021112046288575822,0.8199556013322344,True,True
task-v2-e243a3cd3e64,g-bd62d2d752385cc7,SLSQP,3301,1.3448650292337327,1.5162919019276306,0.008787602910282195,0.021724146305743753,1.8572603676460926,2.250332662607953,0.1714268726938979,0.012936543395461558,0.3930722949618606,True,False
task-v2-e442db508705,g-548c8c6335dd2a2e,COBYLA,1103,1.6109554713578298,1.8836575841377332,0.015378631889765728,0.059256141487334435,0.294127671228139,0.8799433382681727,0.2727021127799034,0.043877509597568705,0.5858156670400337,True,True
task-v2-e442db508705,g-548c8c6335dd2a2e,Nelder-Mead,2207,1.553861692925396,1.8800712293717599,0.09113301326635286,0.10563231040275248,1.066885699883116,1.1310067484833755,0.32620953644636375,0.014499297136399622,0.06412104860025947,True,False
task-v2-e442db508705,g-548c8c6335dd2a2e,SLSQP,3301,1.549473993604667,1.768648852899484,0.09960211204394447,0.11242200372890103,1.105478517301542,1.1580612912261175,0.21917485929481684,0.012819891684956564,0.05258277392457544,True,False
task-v2-e449b07a1126,g-e0c69f84d376b633,COBYLA,2207,1.3601823746106878,1.8434893382807969,0.0003071851690170399,0.005584727884418843,1.9059401659623558,3.1655419389423396,0.48330696367010906,0.005277542715401803,1.2596017729799838,True,True
task-v2-e449b07a1126,g-e0c69f84d376b633,COBYLA,3301,1.4668953041239525,1.815245788348699,0.0006978247891676535,0.0047479523323065865,2.2622863149908117,3.095046272099393,0.34835048422474646,0.004050127543138933,0.8327599571085815,True,True
task-v2-e449b07a1126,g-e0c69f84d376b633,Nelder-Mead,2207,1.4784883638887367,1.954531069354943,0.0010865055568907236,0.009908888777740706,2.4545718737962456,3.414564875654436,0.4760427054662062,0.008822383220849982,0.9599930018581904,True,True
task-v2-eb1005d46905,g-8a16a856f5377a40,COBYLA,3301,1.5241612544294407,1.8770449245698704,0.03215504356366434,0.08423142664090066,1.8185790546052953,2.2368041087714654,0.35288367014042965,0.052076383077236325,0.41822505416617006,True,False
task-v2-eb1005d46905,g-8a16a856f5377a40,Nelder-Mead,1103,1.3844424251639131,1.7349468099160381,0.008269903139218831,0.06723583347004425,1.2288303752361316,2.1389307451581736,0.350504384752125,0.058965930330825415,0.910100369922042,True,True
task-v2-eb1005d46905,g-8a16a856f5377a40,Nelder-Mead,3301,1.4474430710550172,1.8499130417975669,0.01015357622694594,0.08767566332170205,1.3179489858908422,2.2542090125814873,0.40246997074254964,0.07752208709475611,0.9362600266906451,True,False
task-v2-eb1005d46905,g-8a16a856f5377a40,SLSQP,1103,1.2582471581537418,1.8101972468892185,0.020573787853378756,0.08650503584782125,1.6246442095977547,2.248371342742717,0.5519500887354767,0.0659312479944425,0.6237271331449623,True,False
task-v2-eb1005d46905,g-8a16a856f5377a40,SLSQP,3301,1.2647503916432723,1.9053319291250705,0.009876694658111057,0.10166462030860726,1.3059415798956984,2.3184997953149415,0.6405815374817982,0.0917879256504962,1.0125582154192432,True,True
task-v2-ef23e17da545,g-a712031e7959d564,COBYLA,1103,1.3147084168538996,1.733622930222321,0.00043957783718655394,0.03483794573101872,0.07930447678041984,1.978321227211379,0.41891451336842134,0.03439836789383217,1.8990167504309592,True,True
task-v2-ef23e17da545,g-a712031e7959d564,COBYLA,3301,1.441240799843531,1.9581218945584458,0.001461508640088521,0.0455585251858473,0.601070076057944,2.0948383456269832,0.5168810947149147,0.044097016545758774,1.4937682695690393,True,True
